Sex,PA,Subzone,AG,Floor Area,Population,Time
Male,Toa Payoh,Lorong 8 Toa Payoh,30 - 34,> 100 - 120,50,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,30 - 34,> 120,0,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,35 - 39,Total*,160,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,35 - 39,? 60,10,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,35 - 39,> 60 - 80,50,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,35 - 39,> 80 - 100,70,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,35 - 39,> 100 - 120,30,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,35 - 39,> 120,0,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,40 - 44,Total*,170,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,40 - 44,? 60,10,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,40 - 44,> 60 - 80,50,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,40 - 44,> 80 - 100,80,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,40 - 44,> 100 - 120,40,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,45 - 49,Total*,200,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,45 - 49,? 60,10,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,45 - 49,> 60 - 80,50,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,45 - 49,> 80 - 100,80,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,45 - 49,> 100 - 120,70,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,50 - 54,Total*,260,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,50 - 54,? 60,10,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,50 - 54,> 60 - 80,90,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,50 - 54,> 80 - 100,100,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,50 - 54,> 100 - 120,60,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,50 - 54,> 120,0,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,55 - 59,Total*,290,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,55 - 59,? 60,20,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,55 - 59,> 60 - 80,90,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,55 - 59,> 80 - 100,120,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,55 - 59,> 100 - 120,60,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,60 - 64,Total*,310,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,60 - 64,? 60,20,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,60 - 64,> 60 - 80,90,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,60 - 64,> 80 - 100,120,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,60 - 64,> 100 - 120,70,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,60 - 64,> 120,0,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,65 - 69,Total*,240,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,65 - 69,? 60,30,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,65 - 69,> 60 - 80,70,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,65 - 69,> 80 - 100,100,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,65 - 69,> 100 - 120,50,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,70 - 74,Total*,250,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,70 - 74,? 60,30,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,70 - 74,> 60 - 80,40,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,70 - 74,> 80 - 100,120,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,70 - 74,> 100 - 120,60,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,70 - 74,> 120,0,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,75 - 79,Total*,130,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,75 - 79,? 60,10,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,75 - 79,> 60 - 80,40,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,75 - 79,> 80 - 100,50,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,75 - 79,> 100 - 120,30,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,80 - 84,Total*,130,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,80 - 84,? 60,10,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,80 - 84,> 60 - 80,30,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,80 - 84,> 80 - 100,60,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,80 - 84,> 100 - 120,40,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,85 - 89,Total*,70,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,85 - 89,? 60,0,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,85 - 89,> 60 - 80,20,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,85 - 89,> 80 - 100,20,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,85 - 89,> 100 - 120,20,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,90 & Over,Total*,20,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,90 & Over,? 60,0,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,90 & Over,> 60 - 80,10,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,90 & Over,> 80 - 100,10,2022
Male,Toa Payoh,Lorong 8 Toa Payoh,90 & Over,> 100 - 120,0,2022
Male,Toa Payoh,Pei Chun,0 - 4,Total*,110,2022
Male,Toa Payoh,Pei Chun,0 - 4,> 60 - 80,40,2022
Male,Toa Payoh,Pei Chun,0 - 4,> 80 - 100,20,2022
Male,Toa Payoh,Pei Chun,0 - 4,> 100 - 120,50,2022
Male,Toa Payoh,Pei Chun,0 - 4,> 120,10,2022
Male,Toa Payoh,Pei Chun,15 - 19,Total*,220,2022
Male,Toa Payoh,Pei Chun,15 - 19,? 60,10,2022
Male,Toa Payoh,Pei Chun,15 - 19,> 60 - 80,80,2022
Male,Toa Payoh,Pei Chun,15 - 19,> 80 - 100,20,2022
Male,Toa Payoh,Pei Chun,15 - 19,> 100 - 120,80,2022
Male,Toa Payoh,Pei Chun,15 - 19,> 120,30,2022
Male,Toa Payoh,Pei Chun,20 - 24,Total*,300,2022
Male,Toa Payoh,Pei Chun,20 - 24,? 60,0,2022
Male,Toa Payoh,Pei Chun,20 - 24,> 60 - 80,140,2022
Male,Toa Payoh,Pei Chun,20 - 24,> 80 - 100,50,2022
Male,Toa Payoh,Pei Chun,20 - 24,> 100 - 120,80,2022
Male,Toa Payoh,Pei Chun,20 - 24,> 120,30,2022
Male,Toa Payoh,Pei Chun,25 - 29,Total*,320,2022
Male,Toa Payoh,Pei Chun,25 - 29,? 60,10,2022
Male,Toa Payoh,Pei Chun,25 - 29,> 60 - 80,150,2022
Male,Toa Payoh,Pei Chun,25 - 29,> 80 - 100,40,2022
Male,Toa Payoh,Pei Chun,25 - 29,> 100 - 120,100,2022
Male,Toa Payoh,Pei Chun,25 - 29,> 120,20,2022
Male,Toa Payoh,Pei Chun,30 - 34,Total*,280,2022
Male,Toa Payoh,Pei Chun,30 - 34,? 60,0,2022
Male,Toa Payoh,Pei Chun,30 - 34,> 60 - 80,160,2022
Male,Toa Payoh,Pei Chun,30 - 34,> 80 - 100,30,2022
Male,Toa Payoh,Pei Chun,30 - 34,> 100 - 120,60,2022
Male,Toa Payoh,Pei Chun,30 - 34,> 120,20,2022
Male,Toa Payoh,Pei Chun,35 - 39,Total*,220,2022
Male,Toa Payoh,Pei Chun,35 - 39,? 60,10,2022
Male,Toa Payoh,Pei Chun,35 - 39,> 60 - 80,100,2022
Male,Toa Payoh,Pei Chun,35 - 39,> 80 - 100,30,2022
Male,Toa Payoh,Pei Chun,35 - 39,> 100 - 120,60,2022
Male,Toa Payoh,Pei Chun,35 - 39,> 120,20,2022
Male,Toa Payoh,Pei Chun,40 - 44,Total*,270,2022
Male,Toa Payoh,Pei Chun,40 - 44,? 60,0,2022
Male,Toa Payoh,Pei Chun,40 - 44,> 60 - 80,150,2022
Male,Toa Payoh,Pei Chun,40 - 44,> 80 - 100,30,2022
Male,Toa Payoh,Pei Chun,40 - 44,> 100 - 120,70,2022
Male,Toa Payoh,Pei Chun,40 - 44,> 120,20,2022
Male,Toa Payoh,Pei Chun,45 - 49,Total*,360,2022
Male,Toa Payoh,Pei Chun,45 - 49,? 60,10,2022
Male,Toa Payoh,Pei Chun,45 - 49,> 60 - 80,190,2022
Male,Toa Payoh,Pei Chun,45 - 49,> 80 - 100,50,2022
Male,Toa Payoh,Pei Chun,45 - 49,> 100 - 120,90,2022
Male,Toa Payoh,Pei Chun,45 - 49,> 120,20,2022
Male,Toa Payoh,Pei Chun,50 - 54,Total*,410,2022
Male,Toa Payoh,Pei Chun,50 - 54,? 60,20,2022
Male,Toa Payoh,Pei Chun,50 - 54,> 60 - 80,200,2022
Male,Toa Payoh,Pei Chun,50 - 54,> 80 - 100,50,2022
Male,Toa Payoh,Pei Chun,50 - 54,> 100 - 120,120,2022
Male,Toa Payoh,Pei Chun,50 - 54,> 120,30,2022
Male,Toa Payoh,Pei Chun,55 - 59,Total*,450,2022
Male,Toa Payoh,Pei Chun,55 - 59,? 60,10,2022
Male,Toa Payoh,Pei Chun,55 - 59,> 60 - 80,260,2022
Male,Toa Payoh,Pei Chun,55 - 59,> 80 - 100,50,2022
Male,Toa Payoh,Pei Chun,55 - 59,> 100 - 120,100,2022
Male,Toa Payoh,Pei Chun,55 - 59,> 120,30,2022
Male,Toa Payoh,Pei Chun,60 - 64,Total*,400,2022
Male,Toa Payoh,Pei Chun,60 - 64,? 60,30,2022
Male,Toa Payoh,Pei Chun,60 - 64,> 60 - 80,220,2022
Male,Toa Payoh,Pei Chun,60 - 64,> 80 - 100,40,2022
Male,Toa Payoh,Pei Chun,60 - 64,> 100 - 120,80,2022
Male,Toa Payoh,Pei Chun,60 - 64,> 120,30,2022
Male,Toa Payoh,Pei Chun,65 - 69,Total*,360,2022
Male,Toa Payoh,Pei Chun,65 - 69,? 60,30,2022
Male,Toa Payoh,Pei Chun,65 - 69,> 60 - 80,170,2022
Male,Toa Payoh,Pei Chun,65 - 69,> 80 - 100,60,2022
Male,Toa Payoh,Pei Chun,65 - 69,> 100 - 120,70,2022
Male,Toa Payoh,Pei Chun,65 - 69,> 120,20,2022
Male,Toa Payoh,Pei Chun,70 - 74,Total*,270,2022
Male,Toa Payoh,Pei Chun,70 - 74,? 60,20,2022
Male,Toa Payoh,Pei Chun,70 - 74,> 60 - 80,140,2022
Male,Toa Payoh,Pei Chun,70 - 74,> 80 - 100,30,2022
Male,Toa Payoh,Pei Chun,70 - 74,> 100 - 120,60,2022
Male,Toa Payoh,Pei Chun,70 - 74,> 120,10,2022
Male,Toa Payoh,Pei Chun,75 - 79,Total*,180,2022
Male,Toa Payoh,Pei Chun,75 - 79,? 60,10,2022
Male,Toa Payoh,Pei Chun,75 - 79,> 60 - 80,90,2022
Male,Toa Payoh,Pei Chun,75 - 79,> 80 - 100,40,2022
Male,Toa Payoh,Pei Chun,75 - 79,> 100 - 120,30,2022
Male,Toa Payoh,Pei Chun,75 - 79,> 120,10,2022
Male,Toa Payoh,Pei Chun,80 - 84,Total*,170,2022
Male,Toa Payoh,Pei Chun,80 - 84,? 60,10,2022
Male,Toa Payoh,Pei Chun,80 - 84,> 60 - 80,100,2022
Male,Toa Payoh,Pei Chun,80 - 84,> 80 - 100,30,2022
Male,Toa Payoh,Pei Chun,80 - 84,> 100 - 120,40,2022
Male,Toa Payoh,Pei Chun,80 - 84,> 120,0,2022
Male,Toa Payoh,Pei Chun,85 - 89,Total*,70,2022
Male,Toa Payoh,Pei Chun,85 - 89,? 60,0,2022
Male,Toa Payoh,Pei Chun,85 - 89,> 60 - 80,50,2022
Male,Toa Payoh,Pei Chun,85 - 89,> 80 - 100,10,2022
Male,Toa Payoh,Pei Chun,85 - 89,> 100 - 120,10,2022
Male,Toa Payoh,Pei Chun,85 - 89,> 120,10,2022
Male,Toa Payoh,Pei Chun,90 & Over,Total*,40,2022
Male,Toa Payoh,Pei Chun,90 & Over,? 60,0,2022
Male,Toa Payoh,Pei Chun,90 & Over,> 60 - 80,20,2022
Male,Toa Payoh,Pei Chun,90 & Over,> 80 - 100,10,2022
Male,Toa Payoh,Pei Chun,90 & Over,> 100 - 120,0,2022
Male,Toa Payoh,Pei Chun,90 & Over,> 120,0,2022
Male,Toa Payoh,Potong Pasir,0 - 4,Total*,180,2022
Male,Toa Payoh,Potong Pasir,0 - 4,? 60,0,2022
Male,Toa Payoh,Potong Pasir,0 - 4,> 60 - 80,70,2022
Male,Toa Payoh,Potong Pasir,0 - 4,> 80 - 100,40,2022
Male,Toa Payoh,Potong Pasir,0 - 4,> 100 - 120,50,2022
Male,Toa Payoh,Potong Pasir,0 - 4,> 120,20,2022
Male,Toa Payoh,Potong Pasir,15 - 19,Total*,250,2022
Male,Toa Payoh,Potong Pasir,15 - 19,> 60 - 80,70,2022
Male,Toa Payoh,Potong Pasir,15 - 19,> 80 - 100,40,2022
Male,Toa Payoh,Potong Pasir,15 - 19,> 100 - 120,80,2022
Male,Toa Payoh,Potong Pasir,15 - 19,> 120,60,2022
Male,Toa Payoh,Potong Pasir,20 - 24,Total*,270,2022
Male,Toa Payoh,Potong Pasir,20 - 24,? 60,0,2022
Male,Toa Payoh,Potong Pasir,20 - 24,> 60 - 80,90,2022
Male,Toa Payoh,Potong Pasir,20 - 24,> 80 - 100,40,2022
Male,Toa Payoh,Potong Pasir,20 - 24,> 100 - 120,90,2022
Male,Toa Payoh,Potong Pasir,20 - 24,> 120,50,2022
Male,Toa Payoh,Potong Pasir,25 - 29,Total*,360,2022
Male,Toa Payoh,Potong Pasir,25 - 29,? 60,10,2022
Male,Toa Payoh,Potong Pasir,25 - 29,> 60 - 80,120,2022
Male,Toa Payoh,Potong Pasir,25 - 29,> 80 - 100,50,2022
Male,Toa Payoh,Potong Pasir,25 - 29,> 100 - 120,110,2022
Male,Toa Payoh,Potong Pasir,25 - 29,> 120,60,2022
Male,Toa Payoh,Potong Pasir,30 - 34,Total*,420,2022
Male,Toa Payoh,Potong Pasir,30 - 34,? 60,20,2022
Male,Toa Payoh,Potong Pasir,30 - 34,> 60 - 80,150,2022
Male,Toa Payoh,Potong Pasir,30 - 34,> 80 - 100,80,2022
Male,Toa Payoh,Potong Pasir,30 - 34,> 100 - 120,110,2022
Male,Toa Payoh,Potong Pasir,30 - 34,> 120,60,2022
Male,Toa Payoh,Potong Pasir,35 - 39,Total*,390,2022
Male,Toa Payoh,Potong Pasir,35 - 39,? 60,20,2022
Male,Toa Payoh,Potong Pasir,35 - 39,> 60 - 80,150,2022
Male,Toa Payoh,Potong Pasir,35 - 39,> 80 - 100,70,2022
Male,Toa Payoh,Potong Pasir,35 - 39,> 100 - 120,90,2022
Male,Toa Payoh,Potong Pasir,35 - 39,> 120,40,2022
Male,Toa Payoh,Potong Pasir,40 - 44,Total*,390,2022
Male,Toa Payoh,Potong Pasir,40 - 44,? 60,30,2022
Male,Toa Payoh,Potong Pasir,40 - 44,> 60 - 80,150,2022
Male,Toa Payoh,Potong Pasir,40 - 44,> 80 - 100,80,2022
Male,Toa Payoh,Potong Pasir,40 - 44,> 100 - 120,100,2022
Male,Toa Payoh,Potong Pasir,40 - 44,> 120,50,2022
Male,Toa Payoh,Potong Pasir,45 - 49,Total*,440,2022
Male,Toa Payoh,Potong Pasir,45 - 49,? 60,10,2022
Male,Toa Payoh,Potong Pasir,45 - 49,> 60 - 80,170,2022
Male,Toa Payoh,Potong Pasir,45 - 49,> 80 - 100,80,2022
Male,Toa Payoh,Potong Pasir,45 - 49,> 100 - 120,110,2022
Male,Toa Payoh,Potong Pasir,45 - 49,> 120,60,2022
Male,Toa Payoh,Potong Pasir,50 - 54,Total*,380,2022
Male,Toa Payoh,Potong Pasir,50 - 54,? 60,10,2022
Male,Toa Payoh,Potong Pasir,50 - 54,> 60 - 80,150,2022
Male,Toa Payoh,Potong Pasir,50 - 54,> 80 - 100,50,2022
Male,Toa Payoh,Potong Pasir,50 - 54,> 100 - 120,110,2022
Male,Toa Payoh,Potong Pasir,50 - 54,> 120,60,2022
Male,Toa Payoh,Potong Pasir,55 - 59,Total*,390,2022
Male,Toa Payoh,Potong Pasir,55 - 59,? 60,10,2022
Male,Toa Payoh,Potong Pasir,55 - 59,> 60 - 80,180,2022
Male,Toa Payoh,Potong Pasir,55 - 59,> 80 - 100,60,2022
Male,Toa Payoh,Potong Pasir,55 - 59,> 100 - 120,100,2022
Male,Toa Payoh,Potong Pasir,55 - 59,> 120,50,2022
Male,Toa Payoh,Potong Pasir,60 - 64,Total*,390,2022
Male,Toa Payoh,Potong Pasir,60 - 64,? 60,10,2022
Male,Toa Payoh,Potong Pasir,60 - 64,> 60 - 80,160,2022
Male,Toa Payoh,Potong Pasir,60 - 64,> 80 - 100,50,2022
Male,Toa Payoh,Potong Pasir,60 - 64,> 100 - 120,120,2022
Male,Toa Payoh,Potong Pasir,60 - 64,> 120,40,2022
Male,Toa Payoh,Potong Pasir,65 - 69,Total*,450,2022
Male,Toa Payoh,Potong Pasir,65 - 69,> 60 - 80,200,2022
Male,Toa Payoh,Potong Pasir,65 - 69,> 80 - 100,60,2022
Male,Toa Payoh,Potong Pasir,65 - 69,> 100 - 120,140,2022
Male,Toa Payoh,Potong Pasir,65 - 69,> 120,50,2022
Male,Toa Payoh,Potong Pasir,70 - 74,Total*,370,2022
Male,Toa Payoh,Potong Pasir,70 - 74,? 60,0,2022
Male,Toa Payoh,Potong Pasir,70 - 74,> 60 - 80,180,2022
Male,Toa Payoh,Potong Pasir,70 - 74,> 80 - 100,40,2022
Male,Toa Payoh,Potong Pasir,70 - 74,> 100 - 120,100,2022
Male,Toa Payoh,Potong Pasir,70 - 74,> 120,40,2022
Male,Toa Payoh,Potong Pasir,75 - 79,Total*,230,2022
Male,Toa Payoh,Potong Pasir,75 - 79,? 60,0,2022
Male,Toa Payoh,Potong Pasir,75 - 79,> 60 - 80,100,2022
Male,Toa Payoh,Potong Pasir,75 - 79,> 80 - 100,30,2022
Male,Toa Payoh,Potong Pasir,75 - 79,> 100 - 120,60,2022
Male,Toa Payoh,Potong Pasir,75 - 79,> 120,30,2022
Male,Toa Payoh,Potong Pasir,80 - 84,Total*,140,2022
Male,Toa Payoh,Potong Pasir,80 - 84,> 60 - 80,80,2022
Male,Toa Payoh,Potong Pasir,80 - 84,> 80 - 100,10,2022
Male,Toa Payoh,Potong Pasir,80 - 84,> 100 - 120,30,2022
Male,Toa Payoh,Potong Pasir,80 - 84,> 120,10,2022
Male,Toa Payoh,Potong Pasir,85 - 89,Total*,60,2022
Male,Toa Payoh,Potong Pasir,85 - 89,> 60 - 80,30,2022
Male,Toa Payoh,Potong Pasir,85 - 89,> 80 - 100,10,2022
Male,Toa Payoh,Potong Pasir,85 - 89,> 100 - 120,20,2022
Male,Toa Payoh,Potong Pasir,85 - 89,> 120,0,2022
Male,Toa Payoh,Potong Pasir,90 & Over,Total*,20,2022
Male,Toa Payoh,Potong Pasir,90 & Over,> 60 - 80,10,2022
Male,Toa Payoh,Potong Pasir,90 & Over,> 80 - 100,10,2022
Male,Toa Payoh,Potong Pasir,90 & Over,> 100 - 120,0,2022
Male,Toa Payoh,Potong Pasir,90 & Over,> 120,0,2022
Male,Toa Payoh,Sennett,0 - 4,Total*,790,2022
Male,Toa Payoh,Sennett,0 - 4,? 60,0,2022
Male,Toa Payoh,Sennett,0 - 4,> 60 - 80,120,2022
Male,Toa Payoh,Sennett,0 - 4,> 80 - 100,500,2022
Male,Toa Payoh,Sennett,0 - 4,> 100 - 120,100,2022
Male,Toa Payoh,Sennett,0 - 4,> 120,60,2022
Male,Toa Payoh,Sennett,15 - 19,Total*,270,2022
Male,Toa Payoh,Sennett,15 - 19,? 60,0,2022
Male,Toa Payoh,Sennett,15 - 19,> 60 - 80,10,2022
Male,Toa Payoh,Sennett,15 - 19,> 80 - 100,90,2022
Male,Toa Payoh,Sennett,15 - 19,> 100 - 120,50,2022
Male,Toa Payoh,Sennett,15 - 19,> 120,120,2022
Male,Toa Payoh,Sennett,20 - 24,Total*,240,2022
Male,Toa Payoh,Sennett,20 - 24,? 60,0,2022
Male,Toa Payoh,Sennett,20 - 24,> 60 - 80,20,2022
Male,Toa Payoh,Sennett,20 - 24,> 80 - 100,60,2022
Male,Toa Payoh,Sennett,20 - 24,> 100 - 120,40,2022
Male,Toa Payoh,Sennett,20 - 24,> 120,130,2022
Male,Toa Payoh,Sennett,25 - 29,Total*,350,2022
Male,Toa Payoh,Sennett,25 - 29,? 60,10,2022
Male,Toa Payoh,Sennett,25 - 29,> 60 - 80,90,2022
Male,Toa Payoh,Sennett,25 - 29,> 80 - 100,100,2022
Male,Toa Payoh,Sennett,25 - 29,> 100 - 120,20,2022
Male,Toa Payoh,Sennett,25 - 29,> 120,130,2022
Male,Toa Payoh,Sennett,30 - 34,Total*,"1,300",2022
Male,Toa Payoh,Sennett,30 - 34,? 60,30,2022
Male,Toa Payoh,Sennett,30 - 34,> 60 - 80,270,2022
Male,Toa Payoh,Sennett,30 - 34,> 80 - 100,770,2022
Male,Toa Payoh,Sennett,30 - 34,> 100 - 120,90,2022
Male,Toa Payoh,Sennett,30 - 34,> 120,130,2022
Male,Toa Payoh,Sennett,35 - 39,Total*,800,2022
Male,Toa Payoh,Sennett,35 - 39,? 60,20,2022
Male,Toa Payoh,Sennett,35 - 39,> 60 - 80,150,2022
Male,Toa Payoh,Sennett,35 - 39,> 80 - 100,440,2022
Male,Toa Payoh,Sennett,35 - 39,> 100 - 120,110,2022
Male,Toa Payoh,Sennett,35 - 39,> 120,80,2022
Male,Toa Payoh,Sennett,40 - 44,Total*,530,2022
Male,Toa Payoh,Sennett,40 - 44,? 60,10,2022
Male,Toa Payoh,Sennett,40 - 44,> 60 - 80,80,2022
Male,Toa Payoh,Sennett,40 - 44,> 80 - 100,240,2022
Male,Toa Payoh,Sennett,40 - 44,> 100 - 120,90,2022
Male,Toa Payoh,Sennett,40 - 44,> 120,110,2022
Male,Toa Payoh,Sennett,45 - 49,Total*,440,2022
Male,Toa Payoh,Sennett,45 - 49,? 60,10,2022
Male,Toa Payoh,Sennett,45 - 49,> 60 - 80,60,2022
Male,Toa Payoh,Sennett,45 - 49,> 80 - 100,150,2022
Male,Toa Payoh,Sennett,45 - 49,> 100 - 120,80,2022
Male,Toa Payoh,Sennett,45 - 49,> 120,150,2022
Male,Toa Payoh,Sennett,50 - 54,Total*,350,2022
Male,Toa Payoh,Sennett,50 - 54,? 60,0,2022
Male,Toa Payoh,Sennett,50 - 54,> 60 - 80,40,2022
Male,Toa Payoh,Sennett,50 - 54,> 80 - 100,110,2022
Male,Toa Payoh,Sennett,50 - 54,> 100 - 120,50,2022
Male,Toa Payoh,Sennett,50 - 54,> 120,140,2022
Male,Toa Payoh,Sennett,55 - 59,Total*,300,2022
Male,Toa Payoh,Sennett,55 - 59,? 60,20,2022
Male,Toa Payoh,Sennett,55 - 59,> 60 - 80,40,2022
Male,Toa Payoh,Sennett,55 - 59,> 80 - 100,70,2022
Male,Toa Payoh,Sennett,55 - 59,> 100 - 120,30,2022
Male,Toa Payoh,Sennett,55 - 59,> 120,130,2022
Male,Toa Payoh,Sennett,60 - 64,Total*,310,2022
Male,Toa Payoh,Sennett,60 - 64,? 60,50,2022
Male,Toa Payoh,Sennett,60 - 64,> 60 - 80,50,2022
Male,Toa Payoh,Sennett,60 - 64,> 80 - 100,30,2022
Male,Toa Payoh,Sennett,60 - 64,> 100 - 120,20,2022
Male,Toa Payoh,Sennett,60 - 64,> 120,160,2022
Male,Toa Payoh,Sennett,65 - 69,Total*,280,2022
Male,Toa Payoh,Sennett,65 - 69,? 60,40,2022
Male,Toa Payoh,Sennett,65 - 69,> 60 - 80,50,2022
Male,Toa Payoh,Sennett,65 - 69,> 80 - 100,20,2022
Male,Toa Payoh,Sennett,65 - 69,> 100 - 120,20,2022
Male,Toa Payoh,Sennett,65 - 69,> 120,150,2022
Male,Toa Payoh,Sennett,70 - 74,Total*,250,2022
Male,Toa Payoh,Sennett,70 - 74,? 60,40,2022
Male,Toa Payoh,Sennett,70 - 74,> 60 - 80,40,2022
Male,Toa Payoh,Sennett,70 - 74,> 80 - 100,20,2022
Male,Toa Payoh,Sennett,70 - 74,> 100 - 120,20,2022
Male,Toa Payoh,Sennett,70 - 74,> 120,130,2022
Male,Toa Payoh,Sennett,75 - 79,Total*,140,2022
Male,Toa Payoh,Sennett,75 - 79,? 60,20,2022
Male,Toa Payoh,Sennett,75 - 79,> 60 - 80,20,2022
Male,Toa Payoh,Sennett,75 - 79,> 80 - 100,10,2022
Male,Toa Payoh,Sennett,75 - 79,> 100 - 120,10,2022
Male,Toa Payoh,Sennett,75 - 79,> 120,80,2022
Male,Toa Payoh,Sennett,80 - 84,Total*,80,2022
Male,Toa Payoh,Sennett,80 - 84,? 60,10,2022
Male,Toa Payoh,Sennett,80 - 84,> 60 - 80,10,2022
Male,Toa Payoh,Sennett,80 - 84,> 80 - 100,0,2022
Male,Toa Payoh,Sennett,80 - 84,> 100 - 120,10,2022
Male,Toa Payoh,Sennett,80 - 84,> 120,50,2022
Male,Toa Payoh,Sennett,85 - 89,Total*,40,2022
Male,Toa Payoh,Sennett,85 - 89,? 60,10,2022
Male,Toa Payoh,Sennett,85 - 89,> 60 - 80,0,2022
Male,Toa Payoh,Sennett,85 - 89,> 80 - 100,0,2022
Male,Toa Payoh,Sennett,85 - 89,> 100 - 120,0,2022
Male,Toa Payoh,Sennett,85 - 89,> 120,20,2022
Male,Toa Payoh,Sennett,90 & Over,Total*,40,2022
Male,Toa Payoh,Sennett,90 & Over,> 60 - 80,0,2022
Male,Toa Payoh,Sennett,90 & Over,> 100 - 120,10,2022
Male,Toa Payoh,Sennett,90 & Over,> 120,20,2022
Male,Toa Payoh,Toa Payoh Central,0 - 4,Total*,470,2022
Male,Toa Payoh,Toa Payoh Central,0 - 4,? 60,40,2022
Male,Toa Payoh,Toa Payoh Central,0 - 4,> 60 - 80,70,2022
Male,Toa Payoh,Toa Payoh Central,0 - 4,> 80 - 100,160,2022
Male,Toa Payoh,Toa Payoh Central,0 - 4,> 100 - 120,140,2022
Male,Toa Payoh,Toa Payoh Central,0 - 4,> 120,50,2022
Male,Toa Payoh,Toa Payoh Central,15 - 19,Total*,660,2022
Male,Toa Payoh,Toa Payoh Central,15 - 19,? 60,60,2022
Male,Toa Payoh,Toa Payoh Central,15 - 19,> 60 - 80,100,2022
Male,Toa Payoh,Toa Payoh Central,15 - 19,> 80 - 100,140,2022
Male,Toa Payoh,Toa Payoh Central,15 - 19,> 100 - 120,240,2022
Male,Toa Payoh,Toa Payoh Central,15 - 19,> 120,110,2022
Male,Toa Payoh,Toa Payoh Central,20 - 24,Total*,660,2022
Male,Toa Payoh,Toa Payoh Central,20 - 24,? 60,60,2022
Male,Toa Payoh,Toa Payoh Central,20 - 24,> 60 - 80,100,2022
Male,Toa Payoh,Toa Payoh Central,20 - 24,> 80 - 100,120,2022
Male,Toa Payoh,Toa Payoh Central,20 - 24,> 100 - 120,230,2022
Male,Toa Payoh,Toa Payoh Central,20 - 24,> 120,150,2022
Male,Toa Payoh,Toa Payoh Central,25 - 29,Total*,890,2022
Male,Toa Payoh,Toa Payoh Central,25 - 29,? 60,90,2022
