Sex,PA,Subzone,AG,Floor Area,Population,Time
Female,Toa Payoh,Toa Payoh West,60 - 64,> 100 - 120,10,2022
Female,Toa Payoh,Toa Payoh West,60 - 64,> 120,150,2022
Female,Toa Payoh,Toa Payoh West,65 - 69,Total*,550,2022
Female,Toa Payoh,Toa Payoh West,65 - 69,? 60,60,2022
Female,Toa Payoh,Toa Payoh West,65 - 69,> 60 - 80,310,2022
Female,Toa Payoh,Toa Payoh West,65 - 69,> 80 - 100,30,2022
Female,Toa Payoh,Toa Payoh West,65 - 69,> 100 - 120,10,2022
Female,Toa Payoh,Toa Payoh West,65 - 69,> 120,140,2022
Female,Toa Payoh,Toa Payoh West,70 - 74,Total*,530,2022
Female,Toa Payoh,Toa Payoh West,70 - 74,? 60,70,2022
Female,Toa Payoh,Toa Payoh West,70 - 74,> 60 - 80,270,2022
Female,Toa Payoh,Toa Payoh West,70 - 74,> 80 - 100,40,2022
Female,Toa Payoh,Toa Payoh West,70 - 74,> 100 - 120,10,2022
Female,Toa Payoh,Toa Payoh West,70 - 74,> 120,130,2022
Female,Toa Payoh,Toa Payoh West,75 - 79,Total*,380,2022
Female,Toa Payoh,Toa Payoh West,75 - 79,? 60,30,2022
Female,Toa Payoh,Toa Payoh West,75 - 79,> 60 - 80,240,2022
Female,Toa Payoh,Toa Payoh West,75 - 79,> 80 - 100,20,2022
Female,Toa Payoh,Toa Payoh West,75 - 79,> 100 - 120,10,2022
Female,Toa Payoh,Toa Payoh West,75 - 79,> 120,80,2022
Female,Toa Payoh,Toa Payoh West,80 - 84,Total*,370,2022
Female,Toa Payoh,Toa Payoh West,80 - 84,? 60,30,2022
Female,Toa Payoh,Toa Payoh West,80 - 84,> 60 - 80,240,2022
Female,Toa Payoh,Toa Payoh West,80 - 84,> 80 - 100,30,2022
Female,Toa Payoh,Toa Payoh West,80 - 84,> 100 - 120,10,2022
Female,Toa Payoh,Toa Payoh West,80 - 84,> 120,60,2022
Female,Toa Payoh,Toa Payoh West,85 - 89,Total*,190,2022
Female,Toa Payoh,Toa Payoh West,85 - 89,? 60,10,2022
Female,Toa Payoh,Toa Payoh West,85 - 89,> 60 - 80,130,2022
Female,Toa Payoh,Toa Payoh West,85 - 89,> 80 - 100,10,2022
Female,Toa Payoh,Toa Payoh West,85 - 89,> 100 - 120,0,2022
Female,Toa Payoh,Toa Payoh West,85 - 89,> 120,30,2022
Female,Toa Payoh,Toa Payoh West,90 & Over,Total*,110,2022
Female,Toa Payoh,Toa Payoh West,90 & Over,? 60,10,2022
Female,Toa Payoh,Toa Payoh West,90 & Over,> 60 - 80,70,2022
Female,Toa Payoh,Toa Payoh West,90 & Over,> 80 - 100,10,2022
Female,Toa Payoh,Toa Payoh West,90 & Over,> 100 - 120,0,2022
Female,Toa Payoh,Toa Payoh West,90 & Over,> 120,10,2022
Female,Toa Payoh,Woodleigh,0 - 4,Total*,60,2022
Female,Toa Payoh,Woodleigh,0 - 4,? 60,0,2022
Female,Toa Payoh,Woodleigh,0 - 4,> 60 - 80,10,2022
Female,Toa Payoh,Woodleigh,0 - 4,> 80 - 100,20,2022
Female,Toa Payoh,Woodleigh,0 - 4,> 100 - 120,20,2022
Female,Toa Payoh,Woodleigh,0 - 4,> 120,20,2022
Female,Toa Payoh,Woodleigh,15 - 19,Total*,90,2022
Female,Toa Payoh,Woodleigh,15 - 19,? 60,0,2022
Female,Toa Payoh,Woodleigh,15 - 19,> 60 - 80,0,2022
Female,Toa Payoh,Woodleigh,15 - 19,> 80 - 100,10,2022
Female,Toa Payoh,Woodleigh,15 - 19,> 100 - 120,40,2022
Female,Toa Payoh,Woodleigh,15 - 19,> 120,50,2022
Female,Toa Payoh,Woodleigh,20 - 24,Total*,90,2022
Female,Toa Payoh,Woodleigh,20 - 24,? 60,0,2022
Female,Toa Payoh,Woodleigh,20 - 24,> 60 - 80,0,2022
Female,Toa Payoh,Woodleigh,20 - 24,> 80 - 100,10,2022
Female,Toa Payoh,Woodleigh,20 - 24,> 100 - 120,30,2022
Female,Toa Payoh,Woodleigh,20 - 24,> 120,50,2022
Female,Toa Payoh,Woodleigh,25 - 29,Total*,100,2022
Female,Toa Payoh,Woodleigh,25 - 29,? 60,10,2022
Female,Toa Payoh,Woodleigh,25 - 29,> 60 - 80,10,2022
Female,Toa Payoh,Woodleigh,25 - 29,> 80 - 100,10,2022
Female,Toa Payoh,Woodleigh,25 - 29,> 100 - 120,20,2022
Female,Toa Payoh,Woodleigh,25 - 29,> 120,60,2022
Female,Toa Payoh,Woodleigh,30 - 34,Total*,130,2022
Female,Toa Payoh,Woodleigh,30 - 34,? 60,10,2022
Female,Toa Payoh,Woodleigh,30 - 34,> 60 - 80,10,2022
Female,Toa Payoh,Woodleigh,30 - 34,> 80 - 100,10,2022
Female,Toa Payoh,Woodleigh,30 - 34,> 100 - 120,30,2022
Female,Toa Payoh,Woodleigh,30 - 34,> 120,70,2022
Female,Toa Payoh,Woodleigh,35 - 39,Total*,140,2022
Female,Toa Payoh,Woodleigh,35 - 39,? 60,10,2022
Female,Toa Payoh,Woodleigh,35 - 39,> 60 - 80,20,2022
Female,Toa Payoh,Woodleigh,35 - 39,> 80 - 100,30,2022
Female,Toa Payoh,Woodleigh,35 - 39,> 100 - 120,30,2022
Female,Toa Payoh,Woodleigh,35 - 39,> 120,50,2022
Female,Toa Payoh,Woodleigh,40 - 44,Total*,120,2022
Female,Toa Payoh,Woodleigh,40 - 44,? 60,10,2022
Female,Toa Payoh,Woodleigh,40 - 44,> 60 - 80,20,2022
Female,Toa Payoh,Woodleigh,40 - 44,> 80 - 100,20,2022
Female,Toa Payoh,Woodleigh,40 - 44,> 100 - 120,30,2022
Female,Toa Payoh,Woodleigh,40 - 44,> 120,40,2022
Female,Toa Payoh,Woodleigh,45 - 49,Total*,140,2022
Female,Toa Payoh,Woodleigh,45 - 49,? 60,0,2022
Female,Toa Payoh,Woodleigh,45 - 49,> 60 - 80,10,2022
Female,Toa Payoh,Woodleigh,45 - 49,> 80 - 100,30,2022
Female,Toa Payoh,Woodleigh,45 - 49,> 100 - 120,50,2022
Female,Toa Payoh,Woodleigh,45 - 49,> 120,50,2022
Female,Toa Payoh,Woodleigh,50 - 54,Total*,120,2022
Female,Toa Payoh,Woodleigh,50 - 54,? 60,10,2022
Female,Toa Payoh,Woodleigh,50 - 54,> 60 - 80,0,2022
Female,Toa Payoh,Woodleigh,50 - 54,> 80 - 100,20,2022
Female,Toa Payoh,Woodleigh,50 - 54,> 100 - 120,30,2022
Female,Toa Payoh,Woodleigh,50 - 54,> 120,60,2022
Female,Toa Payoh,Woodleigh,55 - 59,Total*,80,2022
Female,Toa Payoh,Woodleigh,55 - 59,? 60,0,2022
Female,Toa Payoh,Woodleigh,55 - 59,> 60 - 80,0,2022
Female,Toa Payoh,Woodleigh,55 - 59,> 80 - 100,10,2022
Female,Toa Payoh,Woodleigh,55 - 59,> 100 - 120,20,2022
Female,Toa Payoh,Woodleigh,55 - 59,> 120,50,2022
Female,Toa Payoh,Woodleigh,60 - 64,Total*,100,2022
Female,Toa Payoh,Woodleigh,60 - 64,? 60,0,2022
Female,Toa Payoh,Woodleigh,60 - 64,> 60 - 80,10,2022
Female,Toa Payoh,Woodleigh,60 - 64,> 80 - 100,10,2022
Female,Toa Payoh,Woodleigh,60 - 64,> 100 - 120,10,2022
Female,Toa Payoh,Woodleigh,60 - 64,> 120,70,2022
Female,Toa Payoh,Woodleigh,65 - 69,Total*,70,2022
Female,Toa Payoh,Woodleigh,65 - 69,? 60,0,2022
Female,Toa Payoh,Woodleigh,65 - 69,> 60 - 80,0,2022
Female,Toa Payoh,Woodleigh,65 - 69,> 80 - 100,0,2022
Female,Toa Payoh,Woodleigh,65 - 69,> 100 - 120,20,2022
Female,Toa Payoh,Woodleigh,65 - 69,> 120,50,2022
Female,Toa Payoh,Woodleigh,70 - 74,Total*,50,2022
Female,Toa Payoh,Woodleigh,70 - 74,? 60,0,2022
Female,Toa Payoh,Woodleigh,70 - 74,> 60 - 80,0,2022
Female,Toa Payoh,Woodleigh,70 - 74,> 80 - 100,10,2022
Female,Toa Payoh,Woodleigh,70 - 74,> 100 - 120,10,2022
Female,Toa Payoh,Woodleigh,70 - 74,> 120,30,2022
Female,Toa Payoh,Woodleigh,75 - 79,Total*,30,2022
Female,Toa Payoh,Woodleigh,75 - 79,> 60 - 80,0,2022
Female,Toa Payoh,Woodleigh,75 - 79,> 80 - 100,0,2022
Female,Toa Payoh,Woodleigh,75 - 79,> 100 - 120,0,2022
Female,Toa Payoh,Woodleigh,75 - 79,> 120,20,2022
Female,Toa Payoh,Woodleigh,80 - 84,Total*,10,2022
Female,Toa Payoh,Woodleigh,80 - 84,> 80 - 100,0,2022
Female,Toa Payoh,Woodleigh,80 - 84,> 100 - 120,0,2022
Female,Toa Payoh,Woodleigh,80 - 84,> 120,10,2022
Female,Toa Payoh,Woodleigh,85 - 89,Total*,0,2022
Female,Toa Payoh,Woodleigh,85 - 89,> 120,0,2022
Female,Toa Payoh,Woodleigh,90 & Over,Total*,10,2022
Female,Toa Payoh,Woodleigh,90 & Over,> 100 - 120,0,2022
Female,Toa Payoh,Woodleigh,90 & Over,> 120,10,2022
Female,Western Water Catchment,Total,0 - 4,Total*,20,2022
Female,Western Water Catchment,Total,15 - 19,Total*,10,2022
Female,Western Water Catchment,Total,20 - 24,Total*,70,2022
Female,Western Water Catchment,Total,25 - 29,Total*,20,2022
Female,Western Water Catchment,Total,30 - 34,Total*,20,2022
Female,Western Water Catchment,Total,35 - 39,Total*,30,2022
Female,Western Water Catchment,Total,40 - 44,Total*,30,2022
Female,Western Water Catchment,Total,45 - 49,Total*,30,2022
Female,Western Water Catchment,Total,50 - 54,Total*,20,2022
Female,Western Water Catchment,Total,55 - 59,Total*,20,2022
Female,Western Water Catchment,Total,60 - 64,Total*,20,2022
Female,Western Water Catchment,Total,65 - 69,Total*,10,2022
Female,Western Water Catchment,Total,75 - 79,Total*,0,2022
Female,Western Water Catchment,Total,80 - 84,Total*,0,2022
Female,Western Water Catchment,Total,85 - 89,Total*,0,2022
Female,Western Water Catchment,Murai,0 - 4,Total*,20,2022
Female,Western Water Catchment,Murai,15 - 19,Total*,10,2022
Female,Western Water Catchment,Murai,20 - 24,Total*,70,2022
Female,Western Water Catchment,Murai,25 - 29,Total*,20,2022
Female,Western Water Catchment,Murai,30 - 34,Total*,20,2022
Female,Western Water Catchment,Murai,35 - 39,Total*,30,2022
Female,Western Water Catchment,Murai,40 - 44,Total*,30,2022
Female,Western Water Catchment,Murai,45 - 49,Total*,30,2022
Female,Western Water Catchment,Murai,50 - 54,Total*,20,2022
Female,Western Water Catchment,Murai,55 - 59,Total*,20,2022
Female,Western Water Catchment,Murai,60 - 64,Total*,20,2022
Female,Western Water Catchment,Murai,65 - 69,Total*,10,2022
Female,Western Water Catchment,Murai,75 - 79,Total*,0,2022
Female,Western Water Catchment,Murai,80 - 84,Total*,0,2022
Female,Western Water Catchment,Murai,85 - 89,Total*,0,2022
Female,Woodlands,Total,0 - 4,Total*,"5,390",2022
Female,Woodlands,Total,0 - 4,? 60,420,2022
Female,Woodlands,Total,0 - 4,> 60 - 80,360,2022
Female,Woodlands,Total,0 - 4,> 80 - 100,"1,640",2022
Female,Woodlands,Total,0 - 4,> 100 - 120,"1,720",2022
Female,Woodlands,Total,0 - 4,> 120,"1,250",2022
Female,Woodlands,Total,15 - 19,Total*,"7,330",2022
Female,Woodlands,Total,15 - 19,? 60,290,2022
Female,Woodlands,Total,15 - 19,> 60 - 80,450,2022
Female,Woodlands,Total,15 - 19,> 80 - 100,"1,600",2022
Female,Woodlands,Total,15 - 19,> 100 - 120,"2,610",2022
Female,Woodlands,Total,15 - 19,> 120,"2,370",2022
Female,Woodlands,Total,20 - 24,Total*,"9,630",2022
Female,Woodlands,Total,20 - 24,? 60,400,2022
Female,Woodlands,Total,20 - 24,> 60 - 80,560,2022
Female,Woodlands,Total,20 - 24,> 80 - 100,"2,020",2022
Female,Woodlands,Total,20 - 24,> 100 - 120,"3,190",2022
Female,Woodlands,Total,20 - 24,> 120,"3,450",2022
Female,Woodlands,Total,25 - 29,Total*,"10,310",2022
Female,Woodlands,Total,25 - 29,? 60,460,2022
Female,Woodlands,Total,25 - 29,> 60 - 80,650,2022
Female,Woodlands,Total,25 - 29,> 80 - 100,"2,490",2022
Female,Woodlands,Total,25 - 29,> 100 - 120,"3,290",2022
Female,Woodlands,Total,25 - 29,> 120,"3,410",2022
Female,Woodlands,Total,30 - 34,Total*,"9,400",2022
Female,Woodlands,Total,30 - 34,? 60,400,2022
Female,Woodlands,Total,30 - 34,> 60 - 80,670,2022
Female,Woodlands,Total,30 - 34,> 80 - 100,"2,850",2022
Female,Woodlands,Total,30 - 34,> 100 - 120,"2,970",2022
Female,Woodlands,Total,30 - 34,> 120,"2,500",2022
Female,Woodlands,Total,35 - 39,Total*,"8,600",2022
Female,Woodlands,Total,35 - 39,? 60,330,2022
Female,Woodlands,Total,35 - 39,> 60 - 80,630,2022
Female,Woodlands,Total,35 - 39,> 80 - 100,"2,530",2022
Female,Woodlands,Total,35 - 39,> 100 - 120,"2,980",2022
Female,Woodlands,Total,35 - 39,> 120,"2,110",2022
Female,Woodlands,Total,40 - 44,Total*,"8,940",2022
Female,Woodlands,Total,40 - 44,? 60,360,2022
Female,Woodlands,Total,40 - 44,> 60 - 80,630,2022
Female,Woodlands,Total,40 - 44,> 80 - 100,"2,440",2022
Female,Woodlands,Total,40 - 44,> 100 - 120,"3,350",2022
Female,Woodlands,Total,40 - 44,> 120,"2,150",2022
Female,Woodlands,Total,45 - 49,Total*,"9,530",2022
Female,Woodlands,Total,45 - 49,? 60,450,2022
Female,Woodlands,Total,45 - 49,> 60 - 80,650,2022
Female,Woodlands,Total,45 - 49,> 80 - 100,"2,230",2022
Female,Woodlands,Total,45 - 49,> 100 - 120,"3,540",2022
Female,Woodlands,Total,45 - 49,> 120,"2,640",2022
Female,Woodlands,Total,50 - 54,Total*,"10,810",2022
Female,Woodlands,Total,50 - 54,? 60,410,2022
Female,Woodlands,Total,50 - 54,> 60 - 80,720,2022
Female,Woodlands,Total,50 - 54,> 80 - 100,"2,400",2022
Female,Woodlands,Total,50 - 54,> 100 - 120,"3,690",2022
Female,Woodlands,Total,50 - 54,> 120,"3,580",2022
Female,Woodlands,Total,55 - 59,Total*,"10,020",2022
Female,Woodlands,Total,55 - 59,? 60,460,2022
Female,Woodlands,Total,55 - 59,> 60 - 80,780,2022
Female,Woodlands,Total,55 - 59,> 80 - 100,"2,210",2022
Female,Woodlands,Total,55 - 59,> 100 - 120,"3,260",2022
Female,Woodlands,Total,55 - 59,> 120,"3,300",2022
Female,Woodlands,Total,60 - 64,Total*,"8,200",2022
Female,Woodlands,Total,60 - 64,? 60,500,2022
Female,Woodlands,Total,60 - 64,> 60 - 80,730,2022
Female,Woodlands,Total,60 - 64,> 80 - 100,"1,880",2022
Female,Woodlands,Total,60 - 64,> 100 - 120,"2,500",2022
Female,Woodlands,Total,60 - 64,> 120,"2,570",2022
Female,Woodlands,Total,65 - 69,Total*,"5,910",2022
Female,Woodlands,Total,65 - 69,? 60,560,2022
Female,Woodlands,Total,65 - 69,> 60 - 80,530,2022
Female,Woodlands,Total,65 - 69,> 80 - 100,"1,380",2022
Female,Woodlands,Total,65 - 69,> 100 - 120,"1,750",2022
Female,Woodlands,Total,65 - 69,> 120,"1,660",2022
Female,Woodlands,Total,70 - 74,Total*,"4,020",2022
Female,Woodlands,Total,70 - 74,? 60,450,2022
Female,Woodlands,Total,70 - 74,> 60 - 80,440,2022
Female,Woodlands,Total,70 - 74,> 80 - 100,900,2022
Female,Woodlands,Total,70 - 74,> 100 - 120,"1,140",2022
Female,Woodlands,Total,70 - 74,> 120,"1,060",2022
Female,Woodlands,Total,75 - 79,Total*,"2,200",2022
Female,Woodlands,Total,75 - 79,? 60,220,2022
Female,Woodlands,Total,75 - 79,> 60 - 80,250,2022
Female,Woodlands,Total,75 - 79,> 80 - 100,470,2022
Female,Woodlands,Total,75 - 79,> 100 - 120,610,2022
Female,Woodlands,Total,75 - 79,> 120,610,2022
Female,Woodlands,Total,80 - 84,Total*,"1,630",2022
Female,Woodlands,Total,80 - 84,? 60,160,2022
Female,Woodlands,Total,80 - 84,> 60 - 80,180,2022
Female,Woodlands,Total,80 - 84,> 80 - 100,330,2022
Female,Woodlands,Total,80 - 84,> 100 - 120,440,2022
Female,Woodlands,Total,80 - 84,> 120,460,2022
Female,Woodlands,Total,85 - 89,Total*,780,2022
Female,Woodlands,Total,85 - 89,? 60,50,2022
Female,Woodlands,Total,85 - 89,> 60 - 80,70,2022
Female,Woodlands,Total,85 - 89,> 80 - 100,150,2022
Female,Woodlands,Total,85 - 89,> 100 - 120,210,2022
Female,Woodlands,Total,85 - 89,> 120,240,2022
Female,Woodlands,Total,90 & Over,Total*,430,2022
Female,Woodlands,Total,90 & Over,? 60,30,2022
Female,Woodlands,Total,90 & Over,> 60 - 80,50,2022
Female,Woodlands,Total,90 & Over,> 80 - 100,90,2022
Female,Woodlands,Total,90 & Over,> 100 - 120,90,2022
Female,Woodlands,Total,90 & Over,> 120,110,2022
Female,Woodlands,Greenwood Park,0 - 4,Total*,0,2022
Female,Woodlands,Greenwood Park,15 - 19,Total*,10,2022
Female,Woodlands,Greenwood Park,20 - 24,Total*,0,2022
Female,Woodlands,Greenwood Park,25 - 29,Total*,10,2022
Female,Woodlands,Greenwood Park,30 - 34,Total*,0,2022
Female,Woodlands,Greenwood Park,35 - 39,Total*,10,2022
Female,Woodlands,Greenwood Park,40 - 44,Total*,10,2022
Female,Woodlands,Greenwood Park,45 - 49,Total*,10,2022
Female,Woodlands,Greenwood Park,50 - 54,Total*,0,2022
Female,Woodlands,Greenwood Park,55 - 59,Total*,0,2022
Female,Woodlands,Greenwood Park,60 - 64,Total*,0,2022
Female,Woodlands,Greenwood Park,65 - 69,Total*,0,2022
Female,Woodlands,Greenwood Park,70 - 74,Total*,0,2022
Female,Woodlands,Midview,0 - 4,Total*,700,2022
Female,Woodlands,Midview,0 - 4,? 60,40,2022
Female,Woodlands,Midview,0 - 4,> 60 - 80,20,2022
Female,Woodlands,Midview,0 - 4,> 80 - 100,240,2022
Female,Woodlands,Midview,0 - 4,> 100 - 120,170,2022
Female,Woodlands,Midview,0 - 4,> 120,230,2022
Female,Woodlands,Midview,15 - 19,Total*,"1,010",2022
Female,Woodlands,Midview,15 - 19,? 60,50,2022
Female,Woodlands,Midview,15 - 19,> 60 - 80,20,2022
Female,Woodlands,Midview,15 - 19,> 80 - 100,260,2022
Female,Woodlands,Midview,15 - 19,> 100 - 120,260,2022
Female,Woodlands,Midview,15 - 19,> 120,430,2022
Female,Woodlands,Midview,20 - 24,Total*,"1,470",2022
Female,Woodlands,Midview,20 - 24,? 60,40,2022
Female,Woodlands,Midview,20 - 24,> 60 - 80,20,2022
Female,Woodlands,Midview,20 - 24,> 80 - 100,320,2022
Female,Woodlands,Midview,20 - 24,> 100 - 120,380,2022
Female,Woodlands,Midview,20 - 24,> 120,710,2022
Female,Woodlands,Midview,25 - 29,Total*,"1,610",2022
Female,Woodlands,Midview,25 - 29,? 60,40,2022
Female,Woodlands,Midview,25 - 29,> 60 - 80,30,2022
Female,Woodlands,Midview,25 - 29,> 80 - 100,420,2022
Female,Woodlands,Midview,25 - 29,> 100 - 120,450,2022
Female,Woodlands,Midview,25 - 29,> 120,680,2022
Female,Woodlands,Midview,30 - 34,Total*,"1,270",2022
Female,Woodlands,Midview,30 - 34,? 60,30,2022
Female,Woodlands,Midview,30 - 34,> 60 - 80,30,2022
Female,Woodlands,Midview,30 - 34,> 80 - 100,440,2022
Female,Woodlands,Midview,30 - 34,> 100 - 120,340,2022
Female,Woodlands,Midview,30 - 34,> 120,430,2022
Female,Woodlands,Midview,35 - 39,Total*,"1,180",2022
Female,Woodlands,Midview,35 - 39,? 60,30,2022
Female,Woodlands,Midview,35 - 39,> 60 - 80,50,2022
Female,Woodlands,Midview,35 - 39,> 80 - 100,470,2022
Female,Woodlands,Midview,35 - 39,> 100 - 120,270,2022
Female,Woodlands,Midview,35 - 39,> 120,360,2022
Female,Woodlands,Midview,40 - 44,Total*,"1,040",2022
Female,Woodlands,Midview,40 - 44,? 60,30,2022
Female,Woodlands,Midview,40 - 44,> 60 - 80,50,2022
Female,Woodlands,Midview,40 - 44,> 80 - 100,370,2022
Female,Woodlands,Midview,40 - 44,> 100 - 120,270,2022
Female,Woodlands,Midview,40 - 44,> 120,330,2022
Female,Woodlands,Midview,45 - 49,Total*,"1,130",2022
Female,Woodlands,Midview,45 - 49,? 60,40,2022
Female,Woodlands,Midview,45 - 49,> 60 - 80,30,2022
Female,Woodlands,Midview,45 - 49,> 80 - 100,330,2022
Female,Woodlands,Midview,45 - 49,> 100 - 120,290,2022
Female,Woodlands,Midview,45 - 49,> 120,440,2022
Female,Woodlands,Midview,50 - 54,Total*,"1,650",2022
Female,Woodlands,Midview,50 - 54,? 60,30,2022
Female,Woodlands,Midview,50 - 54,> 60 - 80,30,2022
Female,Woodlands,Midview,50 - 54,> 80 - 100,410,2022
Female,Woodlands,Midview,50 - 54,> 100 - 120,440,2022
Female,Woodlands,Midview,50 - 54,> 120,740,2022
Female,Woodlands,Midview,55 - 59,Total*,"1,490",2022
Female,Woodlands,Midview,55 - 59,? 60,40,2022
Female,Woodlands,Midview,55 - 59,> 60 - 80,40,2022
Female,Woodlands,Midview,55 - 59,> 80 - 100,330,2022
Female,Woodlands,Midview,55 - 59,> 100 - 120,410,2022
Female,Woodlands,Midview,55 - 59,> 120,670,2022
Female,Woodlands,Midview,60 - 64,Total*,"1,100",2022
Female,Woodlands,Midview,60 - 64,? 60,50,2022
Female,Woodlands,Midview,60 - 64,> 60 - 80,30,2022
Female,Woodlands,Midview,60 - 64,> 80 - 100,290,2022
Female,Woodlands,Midview,60 - 64,> 100 - 120,300,2022
Female,Woodlands,Midview,60 - 64,> 120,440,2022
Female,Woodlands,Midview,65 - 69,Total*,780,2022
Female,Woodlands,Midview,65 - 69,? 60,70,2022
Female,Woodlands,Midview,65 - 69,> 60 - 80,30,2022
Female,Woodlands,Midview,65 - 69,> 80 - 100,160,2022
Female,Woodlands,Midview,65 - 69,> 100 - 120,210,2022
Female,Woodlands,Midview,65 - 69,> 120,300,2022
Female,Woodlands,Midview,70 - 74,Total*,480,2022
Female,Woodlands,Midview,70 - 74,? 60,60,2022
Female,Woodlands,Midview,70 - 74,> 60 - 80,20,2022
Female,Woodlands,Midview,70 - 74,> 80 - 100,100,2022
Female,Woodlands,Midview,70 - 74,> 100 - 120,110,2022
Female,Woodlands,Midview,70 - 74,> 120,180,2022
Female,Woodlands,Midview,75 - 79,Total*,300,2022
Female,Woodlands,Midview,75 - 79,? 60,30,2022
Female,Woodlands,Midview,75 - 79,> 60 - 80,10,2022
Female,Woodlands,Midview,75 - 79,> 80 - 100,60,2022
Female,Woodlands,Midview,75 - 79,> 100 - 120,70,2022
Female,Woodlands,Midview,75 - 79,> 120,110,2022
Female,Woodlands,Midview,80 - 84,Total*,220,2022
Female,Woodlands,Midview,80 - 84,? 60,20,2022
Female,Woodlands,Midview,80 - 84,> 60 - 80,10,2022
Female,Woodlands,Midview,80 - 84,> 80 - 100,40,2022
Female,Woodlands,Midview,80 - 84,> 100 - 120,40,2022
Female,Woodlands,Midview,80 - 84,> 120,90,2022
Female,Woodlands,Midview,85 - 89,Total*,100,2022
Female,Woodlands,Midview,85 - 89,? 60,10,2022
Female,Woodlands,Midview,85 - 89,> 60 - 80,0,2022
Female,Woodlands,Midview,85 - 89,> 80 - 100,20,2022
Female,Woodlands,Midview,85 - 89,> 100 - 120,30,2022
Female,Woodlands,Midview,85 - 89,> 120,30,2022
Female,Woodlands,Midview,90 & Over,Total*,70,2022
Female,Woodlands,Midview,90 & Over,? 60,10,2022
Female,Woodlands,Midview,90 & Over,> 60 - 80,0,2022
Female,Woodlands,Midview,90 & Over,> 80 - 100,10,2022
Female,Woodlands,Midview,90 & Over,> 100 - 120,10,2022
Female,Woodlands,Midview,90 & Over,> 120,20,2022
Female,Woodlands,North Coast,0 - 4,Total*,130,2022
Female,Woodlands,North Coast,0 - 4,? 60,10,2022
Female,Woodlands,North Coast,0 - 4,> 60 - 80,40,2022
Female,Woodlands,North Coast,0 - 4,> 80 - 100,50,2022
Female,Woodlands,North Coast,0 - 4,> 100 - 120,30,2022
Female,Woodlands,North Coast,0 - 4,> 120,10,2022
Female,Woodlands,North Coast,15 - 19,Total*,270,2022
Female,Woodlands,North Coast,15 - 19,? 60,10,2022
Female,Woodlands,North Coast,15 - 19,> 60 - 80,100,2022
Female,Woodlands,North Coast,15 - 19,> 80 - 100,110,2022
Female,Woodlands,North Coast,15 - 19,> 100 - 120,40,2022
Female,Woodlands,North Coast,15 - 19,> 120,10,2022
Female,Woodlands,North Coast,20 - 24,Total*,390,2022
Female,Woodlands,North Coast,20 - 24,? 60,10,2022
Female,Woodlands,North Coast,20 - 24,> 60 - 80,120,2022
Female,Woodlands,North Coast,20 - 24,> 80 - 100,180,2022
Female,Woodlands,North Coast,20 - 24,> 100 - 120,60,2022
Female,Woodlands,North Coast,20 - 24,> 120,30,2022
Female,Woodlands,North Coast,25 - 29,Total*,460,2022
Female,Woodlands,North Coast,25 - 29,? 60,10,2022
Female,Woodlands,North Coast,25 - 29,> 60 - 80,130,2022
Female,Woodlands,North Coast,25 - 29,> 80 - 100,200,2022
Female,Woodlands,North Coast,25 - 29,> 100 - 120,90,2022
Female,Woodlands,North Coast,25 - 29,> 120,30,2022
Female,Woodlands,North Coast,30 - 34,Total*,340,2022
Female,Woodlands,North Coast,30 - 34,? 60,0,2022
Female,Woodlands,North Coast,30 - 34,> 60 - 80,100,2022
Female,Woodlands,North Coast,30 - 34,> 80 - 100,160,2022
Female,Woodlands,North Coast,30 - 34,> 100 - 120,60,2022
Female,Woodlands,North Coast,30 - 34,> 120,20,2022
Female,Woodlands,North Coast,35 - 39,Total*,270,2022
Female,Woodlands,North Coast,35 - 39,? 60,0,2022
Female,Woodlands,North Coast,35 - 39,> 60 - 80,100,2022
Female,Woodlands,North Coast,35 - 39,> 80 - 100,110,2022
Female,Woodlands,North Coast,35 - 39,> 100 - 120,40,2022
Female,Woodlands,North Coast,35 - 39,> 120,10,2022
Female,Woodlands,North Coast,40 - 44,Total*,350,2022
Female,Woodlands,North Coast,40 - 44,? 60,0,2022
Female,Woodlands,North Coast,40 - 44,> 60 - 80,110,2022
Female,Woodlands,North Coast,40 - 44,> 80 - 100,180,2022
Female,Woodlands,North Coast,40 - 44,> 100 - 120,40,2022
Female,Woodlands,North Coast,40 - 44,> 120,20,2022
Female,Woodlands,North Coast,45 - 49,Total*,360,2022
Female,Woodlands,North Coast,45 - 49,? 60,0,2022
Female,Woodlands,North Coast,45 - 49,> 60 - 80,130,2022
Female,Woodlands,North Coast,45 - 49,> 80 - 100,150,2022
Female,Woodlands,North Coast,45 - 49,> 100 - 120,60,2022
Female,Woodlands,North Coast,45 - 49,> 120,20,2022
Female,Woodlands,North Coast,50 - 54,Total*,480,2022
Female,Woodlands,North Coast,50 - 54,? 60,10,2022
Female,Woodlands,North Coast,50 - 54,> 60 - 80,150,2022
Female,Woodlands,North Coast,50 - 54,> 80 - 100,220,2022
Female,Woodlands,North Coast,50 - 54,> 100 - 120,70,2022
Female,Woodlands,North Coast,50 - 54,> 120,30,2022
Female,Woodlands,North Coast,55 - 59,Total*,560,2022
Female,Woodlands,North Coast,55 - 59,? 60,0,2022
Female,Woodlands,North Coast,55 - 59,> 60 - 80,180,2022
Female,Woodlands,North Coast,55 - 59,> 80 - 100,260,2022
